sn,streamtype,timestamp,level,invalid_the_geom
172112,Trash,06/17/2014 01:20:00 AM,GREEN,"(39.94537684, -75.16301265)"
172128,Trash,06/17/2014 01:19:00 AM,GREEN,"(39.9458, -75.1668)"
172071,Trash,06/17/2014 01:19:00 AM,YELLOW,"(39.94586732, -75.16670536)"
172218,Trash,06/17/2014 01:18:00 AM,GREEN,"(39.9459, -75.1683)"
171990,Trash,06/17/2014 01:16:00 AM,GREEN,"(39.95198094, -75.17356781)"
172189,Trash,06/17/2014 01:14:00 AM,YELLOW,"(39.9466, -75.1628)"
172207,Trash,06/17/2014 01:11:00 AM,YELLOW,"(39.9461, -75.1595)"
172206,Trash,06/17/2014 01:09:00 AM,GREEN,"(39.946, -75.1578)"
172158,Trash,06/17/2014 01:04:00 AM,YELLOW,"(39.9469, -75.1545)"
171882,Trash,06/17/2014 01:03:00 AM,RED,"(39.94849199, -75.17637469)"
172164,Trash,06/17/2014 01:01:00 AM,RED,"(39.9474, -75.1577)"
172213,Trash,06/17/2014 12:59:00 AM,YELLOW,"(39.94619886, -75.16985633)"
172058,Trash,06/17/2014 12:57:00 AM,RED,"(39.9477, -75.1609)"
171967,Trash,06/17/2014 12:57:00 AM,YELLOW,"(39.947, -75.1766)"
171657,Trash,06/17/2014 12:50:00 AM,YELLOW,"(39.9456154, -75.16520236)"
171855,Trash,06/17/2014 12:50:00 AM,YELLOW,"(39.9497, -75.1554)"
171823,Trash,06/17/2014 12:49:00 AM,GREEN,"(39.94984393, -75.15538735)"
171837,Trash,06/17/2014 12:49:00 AM,GREEN,"(39.9498, -75.1556)"
171805,Trash,06/17/2014 12:49:00 AM,GREEN,"(39.94985497, -75.15558927)"
171619,Trash,06/17/2014 12:49:00 AM,RED,"(39.94706215, -75.1648849)"
171768,Trash,06/17/2014 12:48:00 AM,GREEN,"(39.95004955, -75.15696974)"
171809,Trash,06/17/2014 12:47:00 AM,GREEN,"(39.9499355, -75.15715516)"
171939,Trash,06/17/2014 12:47:00 AM,YELLOW,"(39.94113831, -75.14581609)"
171827,Trash,06/17/2014 12:47:00 AM,GREEN,"(39.9501, -75.1572)"
171741,Trash,06/17/2014 12:45:00 AM,GREEN,"(39.95004613, -75.1577916)"
171763,Trash,06/17/2014 12:45:00 AM,GREEN,"(39.95012186, -75.1585751)"
171930,Trash,06/17/2014 12:44:00 AM,YELLOW,"(39.94132879, -75.1467)"
171832,Trash,06/17/2014 12:44:00 AM,GREEN,"(39.95014503, -75.15873755)"
171839,Trash,06/17/2014 12:43:00 AM,YELLOW,"(39.9487342, -75.15884676)"
171733,Trash,06/17/2014 12:43:00 AM,RED,"(39.95079394, -75.16406268)"
171813,Trash,06/17/2014 12:43:00 AM,YELLOW,"(39.95027793, -75.15869848)"
171613,Trash,06/17/2014 12:42:00 AM,YELLOW,"(39.95094346, -75.16402886)"
171804,Trash,06/17/2014 12:41:00 AM,YELLOW,"(39.95029458, -75.15968927)"
171819,Trash,06/17/2014 12:41:00 AM,YELLOW,"(39.95153525, -75.16393813)"
171921,Trash,06/17/2014 12:41:00 AM,YELLOW,"(39.9414, -75.1477)"
1401901,Trash,06/17/2014 12:40:00 AM,GREEN,"(39.94981411, -75.16198159)"
1401890,Trash,06/17/2014 12:39:00 AM,GREEN,"(39.94984262, -75.16192971)"
173286,Trash,06/17/2014 12:38:00 AM,YELLOW,"(39.9242, -75.1694)"
172056,Trash,06/17/2014 12:38:00 AM,GREEN,"(39.9415, -75.1491)"
172159,Trash,06/17/2014 12:38:00 AM,RED,"(39.94958636, -75.1603165)"
171980,Trash,06/17/2014 12:37:00 AM,GREEN,"(39.94154803, -75.14926313)"
171834,Trash,06/17/2014 12:36:00 AM,GREEN,"(39.95031083, -75.16013755)"
171616,Trash,06/17/2014 12:35:00 AM,YELLOW,"(39.951559, -75.16349406)"
172022,Trash,06/17/2014 12:35:00 AM,YELLOW,"(39.9504, -75.16)"
171751,Trash,06/17/2014 12:34:00 AM,RED,"(39.95035867, -75.16027469)"
171927,Trash,06/17/2014 12:34:00 AM,RED,"(39.9418, -75.1508)"
172184,Trash,06/17/2014 12:34:00 AM,RED,"(39.95040501, -75.16022098)"
171713,Trash,06/17/2014 12:33:00 AM,YELLOW,"(39.94939959, -75.16414125)"
171735,Trash,06/17/2014 12:32:00 AM,RED,"(39.95040281, -75.16089464)"
171767,Trash,06/17/2014 12:31:00 AM,GREEN,"(39.95066169, -75.16168775)"
171934,Trash,06/17/2014 12:31:00 AM,RED,"(39.9418, -75.1508)"
171774,Trash,06/17/2014 12:31:00 AM,GREEN,"(39.9505327, -75.16174251)"
172211,Trash,06/17/2014 12:30:00 AM,YELLOW,"(39.94690661, -75.16470255)"
172135,Trash,06/17/2014 12:29:00 AM,GREEN,"(39.95056204, -75.16182606)"
171789,Trash,06/17/2014 12:28:00 AM,GREEN,"(39.95076058, -75.16283563)"
171913,Trash,06/17/2014 12:27:00 AM,RED,"(39.9421, -75.1537)"
171626,Trash,06/17/2014 12:26:00 AM,YELLOW,"(39.94268, -75.16557)"
171674,Trash,06/17/2014 12:25:00 AM,GREEN,"(39.95112, -75.16546)"
171884,Trash,06/17/2014 12:25:00 AM,GREEN,"(39.9423, -75.1554)"
171669,Trash,06/17/2014 12:25:00 AM,GREEN,"(39.95101, -75.16573)"
171793,Trash,06/17/2014 12:23:00 AM,GREEN,"(39.95121645, -75.16713219)"
172044,Trash,06/17/2014 12:21:00 AM,GREEN,"(39.9497, -75.1674)"
172003,Trash,06/17/2014 12:20:00 AM,YELLOW,"(39.94794935, -75.15419848)"
171864,Trash,06/17/2014 12:19:00 AM,RED,"(39.94948095, -75.16603248)"
174565,Trash,06/17/2014 12:18:00 AM,GREEN,"(39.94960302, -75.16587884)"
171940,Trash,06/17/2014 12:17:00 AM,YELLOW,"(39.9487, -75.1542)"
172019,Trash,06/17/2014 12:16:00 AM,GREEN,"(39.94902467, -75.16218735)"
171845,Trash,06/17/2014 12:15:00 AM,GREEN,"(39.9491, -75.1619)"
173129,Trash,06/17/2014 12:15:00 AM,YELLOW,"(39.9217, -75.1701)"
174746,Trash,06/17/2014 12:14:00 AM,GREEN,"(39.948967, -75.160624)"
171854,Trash,06/17/2014 12:13:00 AM,YELLOW,"(39.94965497, -75.15384099)"
173288,Trash,06/17/2014 12:12:00 AM,RED,"(39.91803452, -75.1708586)"
172020,Trash,06/17/2014 12:11:00 AM,YELLOW,"(39.94860692, -75.15907318)"
172237,Trash,06/17/2014 12:10:00 AM,RED,"(39.95102467, -75.15353755)"
171841,Trash,06/17/2014 12:09:00 AM,YELLOW,"(39.94844243, -75.15748047)"
171787,Trash,06/17/2014 12:08:00 AM,RED,"(39.95121, -75.1534)"
171960,Trash,06/17/2014 12:08:00 AM,YELLOW,"(39.94852879, -75.15728239)"
171972,Trash,06/17/2014 12:07:00 AM,RED,"(39.94821083, -75.15592641)"
172001,Trash,06/17/2014 12:06:00 AM,RED,"(39.94832384, -75.15575283)"
173262,Trash,06/17/2014 12:06:00 AM,YELLOW,"(39.9242, -75.1698)"
171761,Trash,06/17/2014 12:04:00 AM,YELLOW,"(39.94957121, -75.15401953)"
171838,Trash,06/17/2014 12:03:00 AM,YELLOW,"(39.94966991, -75.15397318)"
171643,Trash,06/17/2014 12:02:00 AM,GREEN,"(39.9508, -75.152)"
174552,Trash,06/17/2014 12:00:00 AM,YELLOW,"(39.9292, -75.1685)"
173180,Trash,06/16/2014 11:59:00 PM,GREEN,"(39.9403566, -75.16946166)"
171772,Trash,06/16/2014 11:58:00 PM,GREEN,"(39.95146, -75.15524)"
172245,Trash,06/16/2014 11:58:00 PM,YELLOW,"(39.9514, -75.156)"
173267,Trash,06/16/2014 11:56:00 PM,YELLOW,"(39.933069, -75.167897)"
171653,Trash,06/16/2014 11:55:00 PM,YELLOW,"(39.95031, -75.14572)"
174548,Trash,06/16/2014 11:54:00 PM,RED,"(39.93580411, -75.16734484)"
171780,Trash,06/16/2014 11:54:00 PM,GREEN,"(39.95142, -75.15662)"
171738,Trash,06/16/2014 11:54:00 PM,YELLOW,"(39.95006861, -75.14562297)"
171743,Trash,06/16/2014 11:53:00 PM,YELLOW,"(39.95146841, -75.15683796)"
174550,Trash,06/16/2014 11:53:00 PM,YELLOW,"(39.9366, -75.1669)"
174546,Trash,06/16/2014 11:52:00 PM,RED,"(39.9366, -75.1672)"
171808,Trash,06/16/2014 11:52:00 PM,GREEN,"(39.95, -75.1449)"
171802,Trash,06/16/2014 11:50:00 PM,GREEN,"(39.94999589, -75.14385942)"
171801,Trash,06/16/2014 11:49:00 PM,RED,"(39.95177141, -75.15820111)"
171786,Trash,06/16/2014 11:48:00 PM,RED,"(39.95162, -75.15816)"
171881,Trash,06/16/2014 11:46:00 PM,YELLOW,"(39.94404523, -75.17076048)"
171736,Trash,06/16/2014 11:45:00 PM,RED,"(39.95167252, -75.15840041)"
171782,Trash,06/16/2014 11:44:00 PM,RED,"(39.95184, -75.15843)"
171863,Trash,06/16/2014 11:44:00 PM,YELLOW,"(39.9446, -75.1736)"
171758,Trash,06/16/2014 11:44:00 PM,RED,"(39.9520373, -75.159109)"
172214,Trash,06/16/2014 11:41:00 PM,YELLOW,"(39.95195627, -75.15976093)"
171737,Trash,06/16/2014 11:41:00 PM,RED,"(39.95176991, -75.15911639)"
171621,Trash,06/16/2014 11:40:00 PM,RED,"(39.95198225, -75.1599751)"
171888,Trash,06/16/2014 11:39:00 PM,YELLOW,"(39.94552749, -75.17982682)"
171759,Trash,06/16/2014 11:38:00 PM,GREEN,"(39.95204623, -75.16138268)"
174226,Trash,06/16/2014 11:38:00 PM,YELLOW,"(39.9464281, -75.1795161)"
171745,Trash,06/16/2014 11:37:00 PM,GREEN,"(39.95216413, -75.1615042)"
173144,Trash,06/16/2014 11:36:00 PM,YELLOW,"(39.94864503, -75.17899271)"
1401891,Trash,06/16/2014 11:35:00 PM,RED,"(39.96896445, -75.13611569)"
1401939,Trash,06/16/2014 11:35:00 PM,RED,"(39.96900556, -75.1363088)"
171829,Trash,06/16/2014 11:34:00 PM,GREEN,"(39.9521342, -75.16250962)"
173268,Trash,06/16/2014 11:34:00 PM,RED,"(39.95213009, -75.16228649)"
171831,Trash,06/16/2014 11:32:00 PM,GREEN,"(39.9527, -75.1654)"
172018,Trash,06/16/2014 11:30:00 PM,YELLOW,"(39.9559671, -75.17631265)"
172063,Trash,06/16/2014 11:28:00 PM,YELLOW,"(39.95589046, -75.17450729)"
172017,Trash,06/16/2014 11:24:00 PM,GREEN,"(39.9609097, -75.17525224)"
172108,Trash,06/16/2014 11:22:00 PM,GREEN,"(39.9624, -75.1733)"
172026,Trash,06/16/2014 11:20:00 PM,GREEN,"(39.9628, -75.1747)"
172219,Trash,06/16/2014 11:20:00 PM,GREEN,"(39.95413738, -75.1608562)"
172045,Trash,06/16/2014 11:19:00 PM,GREEN,"(39.95402094, -75.15927085)"
172233,Trash,06/16/2014 11:17:00 PM,RED,"(39.95372467, -75.1579912)"
172051,Trash,06/16/2014 11:16:00 PM,GREEN,"(39.95368654, -75.15762793)"
172057,Trash,06/16/2014 11:13:00 PM,RED,"(39.95352898, -75.15455708)"
172187,Trash,06/16/2014 11:10:00 PM,RED,"(39.9531, -75.1532)"
171758,Trash,06/16/2014 11:07:00 PM,RED,"(39.9520373, -75.159109)"
1401937,Trash,06/16/2014 11:06:00 PM,RED,"(39.95452026, -75.15598686)"
172005,Trash,06/16/2014 11:03:00 PM,RED,"(39.95544672, -75.1559502)"
171830,Trash,06/16/2014 11:02:00 PM,RED,"(39.95559535, -75.15820688)"
172147,Trash,06/16/2014 10:58:00 PM,YELLOW,"(39.9562, -75.1615)"
171892,Trash,06/16/2014 10:57:00 PM,YELLOW,"(39.9373636, -75.2068406)"
171812,Trash,06/16/2014 10:53:00 PM,YELLOW,"(39.95448724, -75.16331296)"
174222,Trash,06/16/2014 10:53:00 PM,YELLOW,"(40.0341, -75.046)"
171822,Trash,06/16/2014 10:53:00 PM,GREEN,"(39.95439028, -75.16330729)"
1402168,Trash,06/16/2014 10:50:00 PM,GREEN,"(39.95552571, -75.16322881)"
171814,Trash,06/16/2014 10:49:00 PM,GREEN,"(39.9574344, -75.162347)"
171765,Trash,06/16/2014 10:49:00 PM,GREEN,"(39.9576, -75.1626)"
171810,Trash,06/16/2014 10:47:00 PM,GREEN,"(39.9581, -75.1623)"
171770,Trash,06/16/2014 10:46:00 PM,YELLOW,"(39.95680542, -75.16202682)"
171654,Trash,06/16/2014 10:45:00 PM,GREEN,"(39.95948224, -75.16192682)"
171760,Trash,06/16/2014 10:44:00 PM,GREEN,"(39.95966034, -75.16186039)"
171856,Trash,06/16/2014 10:44:00 PM,GREEN,"(39.9595, -75.162)"
171783,Trash,06/16/2014 10:43:00 PM,GREEN,"(39.95963832, -75.16199848)"
172011,Trash,06/16/2014 10:39:00 PM,GREEN,"(39.9628, -75.1645)"
172033,Trash,06/16/2014 10:27:00 PM,YELLOW,"(39.9616, -75.157)"
174296,Trash,06/16/2014 09:49:00 PM,GREEN,"(39.9881, -75.1287)"
172142,Trash,06/16/2014 09:40:00 PM,YELLOW,"(39.94587403, -75.15624828)"
174222,Trash,06/16/2014 09:21:00 PM,YELLOW,"(40.0341, -75.046)"
172142,Trash,06/16/2014 09:09:00 PM,YELLOW,"(39.94587403, -75.15624828)"
172038,Trash,06/16/2014 09:05:00 PM,YELLOW,"(39.94800805, -75.16343281)"
171758,Trash,06/16/2014 09:00:00 PM,RED,"(39.9520373, -75.159109)"
171883,Trash,06/16/2014 08:08:00 PM,YELLOW,"(39.94290952, -75.16012682)"
171758,Trash,06/16/2014 07:36:00 PM,RED,"(39.9520373, -75.159109)"
171758,Trash,06/16/2014 07:27:00 PM,RED,"(39.9520373, -75.159109)"
174247,Trash,06/16/2014 07:24:00 PM,RED,"(40.03722321, -75.04171225)"
174538,Trash,06/16/2014 07:22:00 PM,GREEN,"(39.9742, -75.1587)"
171758,Trash,06/16/2014 07:21:00 PM,RED,"(39.9520373, -75.159109)"
171864,Trash,06/16/2014 07:07:00 PM,RED,"(39.94948095, -75.16603248)"
174247,Trash,06/16/2014 06:38:00 PM,RED,"(40.03722321, -75.04171225)"
174307,Trash,06/16/2014 06:17:00 PM,YELLOW,"(39.9861, -75.1314)"
172073,Trash,06/16/2014 06:11:00 PM,GREEN,"(39.955, -75.168)"
171876,Trash,06/16/2014 06:07:00 PM,RED,"(39.9425, -75.1572)"
171883,Trash,06/16/2014 06:02:00 PM,GREEN,"(39.94290952, -75.16012682)"
171620,Trash,06/16/2014 06:01:00 PM,GREEN,"(39.94548475, -75.16499405)"
174222,Trash,06/16/2014 05:53:00 PM,YELLOW,"(40.0341, -75.046)"
172142,Trash,06/16/2014 05:48:00 PM,YELLOW,"(39.94587403, -75.15624828)"
171758,Trash,06/16/2014 05:35:00 PM,RED,"(39.9520373, -75.159109)"
172142,Trash,06/16/2014 05:33:00 PM,YELLOW,"(39.94587403, -75.15624828)"
174287,Trash,06/16/2014 05:07:00 PM,YELLOW,"(39.9849, -75.1322)"
174564,Trash,06/16/2014 04:58:00 PM,RED,"(39.9269, -75.1692)"
1400004,Trash,06/16/2014 04:47:00 PM,RED,"(40.07399704, -75.20294099)"
174307,Trash,06/16/2014 04:37:00 PM,RED,"(39.9861, -75.1314)"
171758,Trash,06/16/2014 04:34:00 PM,RED,"(39.9520373, -75.159109)"
171758,Trash,06/16/2014 04:23:00 PM,RED,"(39.9520373, -75.159109)"
171735,Trash,06/16/2014 04:19:00 PM,RED,"(39.95040281, -75.16089464)"
174458,Trash,06/16/2014 04:08:00 PM,GREEN,"(39.95860411, -75.22534484)"
171754,Trash,06/16/2014 04:04:00 PM,GREEN,"(39.94190153, -75.16606286)"
171758,Trash,06/16/2014 04:01:00 PM,GREEN,"(39.9520373, -75.159109)"
172142,Trash,06/16/2014 03:56:00 PM,YELLOW,"(39.94587403, -75.15624828)"
174292,Trash,06/16/2014 03:52:00 PM,GREEN,"(39.9871, -75.1305)"
173150,Trash,06/16/2014 03:46:00 PM,RED,"(39.93158248, -75.16092188)"
173120,Trash,06/16/2014 03:41:00 PM,YELLOW,"(39.92657405, -75.23305901)"
171876,Trash,06/16/2014 03:38:00 PM,YELLOW,"(39.9425, -75.1572)"
173221,Trash,06/16/2014 03:36:00 PM,GREEN,"(39.9272, -75.2318)"
171758,Trash,06/16/2014 03:32:00 PM,RED,"(39.9520373, -75.159109)"
173252,Trash,06/16/2014 03:29:00 PM,GREEN,"(39.92813351, -75.2304175)"
172142,Trash,06/16/2014 03:27:00 PM,YELLOW,"(39.94587403, -75.15624828)"
174296,Trash,06/16/2014 03:26:00 PM,YELLOW,"(39.9881, -75.1287)"
173218,Trash,06/16/2014 03:23:00 PM,GREEN,"(39.92931518, -75.22921609)"
171758,Trash,06/16/2014 03:20:00 PM,YELLOW,"(39.9520373, -75.159109)"
173246,Trash,06/16/2014 03:19:00 PM,RED,"(39.9302, -75.2276)"
174247,Trash,06/16/2014 03:16:00 PM,RED,"(40.03722321, -75.04171225)"
173201,Trash,06/16/2014 03:16:00 PM,GREEN,"(39.9322, -75.2247)"
172233,Trash,06/16/2014 03:13:00 PM,RED,"(39.95372467, -75.1579912)"
171758,Trash,06/16/2014 03:12:00 PM,YELLOW,"(39.9520373, -75.159109)"
174788,Trash,06/16/2014 03:12:00 PM,RED,"(40.0725, -75.1578)"
173286,Trash,06/16/2014 03:07:00 PM,GREEN,"(39.9242, -75.1694)"
172142,Trash,06/16/2014 03:01:00 PM,YELLOW,"(39.94587403, -75.15624828)"
174763,Trash,06/16/2014 03:00:00 PM,RED,"(40.0707, -75.1573)"
171758,Trash,06/16/2014 02:57:00 PM,YELLOW,"(39.9520373, -75.159109)"
174783,Trash,06/16/2014 02:50:00 PM,RED,"(40.0634, -75.1524)"
172142,Trash,06/16/2014 02:47:00 PM,YELLOW,"(39.94587403, -75.15624828)"
171758,Trash,06/16/2014 02:46:00 PM,YELLOW,"(39.9520373, -75.159109)"
174747,Trash,06/16/2014 02:44:00 PM,RED,"(40.0583, -75.149)"
171643,Trash,06/16/2014 02:38:00 PM,RED,"(39.9508, -75.152)"
171758,Trash,06/16/2014 02:37:00 PM,YELLOW,"(39.9520373, -75.159109)"
174221,Trash,06/16/2014 02:35:00 PM,GREEN,"(39.99526165, -75.13963411)"
173236,Trash,06/16/2014 02:32:00 PM,GREEN,"(39.9603, -75.197)"
1400016,Trash,06/16/2014 02:28:00 PM,GREEN,"(39.9951, -75.1395)"
173078,Trash,06/16/2014 02:28:00 PM,RED,"(39.9613, -75.1989)"
171758,Trash,06/16/2014 02:27:00 PM,YELLOW,"(39.9520373, -75.159109)"
174235,Trash,06/16/2014 02:23:00 PM,GREEN,"(39.99376987, -75.13995557)"
172142,Trash,06/16/2014 02:21:00 PM,YELLOW,"(39.94587403, -75.15624828)"
171758,Trash,06/16/2014 02:17:00 PM,YELLOW,"(39.9520373, -75.159109)"
1401897,Trash,06/16/2014 02:16:00 PM,YELLOW,"(39.94377015, -75.18195291)"
174551,Trash,06/16/2014 02:16:00 PM,GREEN,"(39.99357809, -75.13982682)"
171758,Trash,06/16/2014 02:14:00 PM,YELLOW,"(39.9520373, -75.159109)"
172142,Trash,06/16/2014 02:10:00 PM,YELLOW,"(39.94587403, -75.15624828)"
173064,Trash,06/16/2014 02:08:00 PM,GREEN,"(39.96195751, -75.20016899)"
173089,Trash,06/16/2014 02:07:00 PM,GREEN,"(39.9623, -75.2009)"
173073,Trash,06/16/2014 02:05:00 PM,GREEN,"(39.9627, -75.2016)"
174230,Trash,06/16/2014 02:03:00 PM,YELLOW,"(39.94234548, -75.17926109)"
173283,Trash,06/16/2014 02:02:00 PM,GREEN,"(39.96287724, -75.20193686)"
174282,Trash,06/16/2014 02:00:00 PM,GREEN,"(39.99209314, -75.1400909)"
173056,Trash,06/16/2014 02:00:00 PM,GREEN,"(39.9636, -75.203)"
174564,Trash,06/16/2014 01:59:00 PM,RED,"(39.9269, -75.1692)"
1401898,Trash,06/16/2014 01:58:00 PM,GREEN,"(39.942866, -75.17537)"
171758,Trash,06/16/2014 01:57:00 PM,YELLOW,"(39.9520373, -75.159109)"
173154,Trash,06/16/2014 01:57:00 PM,GREEN,"(39.9639, -75.2036)"
173103,Trash,06/16/2014 01:53:00 PM,GREEN,"(39.965, -75.2054)"
172207,Trash,06/16/2014 01:52:00 PM,YELLOW,"(39.9461, -75.1595)"
171758,Trash,06/16/2014 01:47:00 PM,YELLOW,"(39.9520373, -75.159109)"
1400007,Trash,06/16/2014 01:46:00 PM,GREEN,"(39.99198083, -75.14008927)"
174240,Trash,06/16/2014 01:46:00 PM,GREEN,"(39.99201264, -75.1402911)"
173098,Trash,06/16/2014 01:45:00 PM,GREEN,"(39.965, -75.2056)"
173096,Trash,06/16/2014 01:44:00 PM,GREEN,"(39.9658, -75.2067)"
174296,Trash,06/16/2014 01:37:00 PM,GREEN,"(39.9881, -75.1287)"
174748,Trash,06/16/2014 01:35:00 PM,GREEN,"(40.0623, -75.1519)"
174782,Trash,06/16/2014 01:34:00 PM,YELLOW,"(40.0642, -75.1534)"
174752,Trash,06/16/2014 01:32:00 PM,RED,"(40.0643, -75.1536)"
174778,Trash,06/16/2014 01:26:00 PM,GREEN,"(40.065, -75.155)"
171758,Trash,06/16/2014 01:24:00 PM,YELLOW,"(39.9520373, -75.159109)"
174269,Trash,06/16/2014 01:23:00 PM,GREEN,"(39.971365, -75.159323)"
171772,Trash,06/16/2014 01:23:00 PM,GREEN,"(39.95146, -75.15524)"
174759,Trash,06/16/2014 01:21:00 PM,YELLOW,"(40.0687, -75.1569)"
174755,Trash,06/16/2014 01:19:00 PM,YELLOW,"(40.0709, -75.1575)"
171939,Trash,06/16/2014 01:18:00 PM,RED,"(39.94113831, -75.14581609)"
174766,Trash,06/16/2014 01:17:00 PM,GREEN,"(40.0714, -75.1576)"
174780,Trash,06/16/2014 01:14:00 PM,RED,"(40.0724, -75.1579)"
171758,Trash,06/16/2014 01:13:00 PM,YELLOW,"(39.9520373, -75.159109)"
174767,Trash,06/16/2014 01:12:00 PM,GREEN,"(40.0733, -75.1582)"
171957,Trash,06/16/2014 01:08:00 PM,GREEN,"(39.9541286, -75.16995277)"
171985,Trash,06/16/2014 01:03:00 PM,GREEN,"(39.95373159, -75.16669201)"
171920,Trash,06/16/2014 01:01:00 PM,GREEN,"(40.0637, -75.1938)"
171741,Trash,06/16/2014 01:00:00 PM,GREEN,"(39.95004613, -75.1577916)"
171801,Trash,06/16/2014 01:00:00 PM,RED,"(39.95177141, -75.15820111)"
171758,Trash,06/16/2014 01:00:00 PM,YELLOW,"(39.9520373, -75.159109)"
173241,Trash,06/16/2014 12:58:00 PM,GREEN,"(40.00321917, -75.16597999)"
171815,Trash,06/16/2014 12:57:00 PM,GREEN,"(39.95365515, -75.16513825)"
173117,Trash,06/16/2014 12:57:00 PM,GREEN,"(40.0034, -75.1658)"
174289,Trash,06/16/2014 12:57:00 PM,GREEN,"(39.95483085, -75.18327794)"
172142,Trash,06/16/2014 12:56:00 PM,YELLOW,"(39.94587403, -75.15624828)"
171640,Trash,06/16/2014 12:55:00 PM,RED,"(39.95376708, -75.16656364)"
171745,Trash,06/16/2014 12:53:00 PM,RED,"(39.95216413, -75.1615042)"
171820,Trash,06/16/2014 12:53:00 PM,RED,"(39.9532, -75.165)"
171993,Trash,06/16/2014 12:52:00 PM,YELLOW,"(39.9604, -75.168)"
173268,Trash,06/16/2014 12:51:00 PM,GREEN,"(39.95213009, -75.16228649)"
172225,Trash,06/16/2014 12:44:00 PM,GREEN,"(39.9463, -75.1701)"
171759,Trash,06/16/2014 12:40:00 PM,RED,"(39.95204623, -75.16138268)"
172078,Trash,06/16/2014 12:40:00 PM,RED,"(39.9444, -75.1632)"
171925,Trash,06/16/2014 12:37:00 PM,RED,"(39.9441658, -75.16163947)"
172142,Trash,06/16/2014 12:36:00 PM,YELLOW,"(39.94587403, -75.15624828)"
171831,Trash,06/16/2014 12:35:00 PM,GREEN,"(39.9527, -75.1654)"
171909,Trash,06/16/2014 12:32:00 PM,GREEN,"(39.9418, -75.1506)"
171954,Trash,06/16/2014 12:30:00 PM,GREEN,"(39.95270489, -75.16696356)"
171922,Trash,06/16/2014 12:30:00 PM,GREEN,"(39.9418, -75.1506)"
171907,Trash,06/16/2014 12:30:00 PM,GREEN,"(39.9418, -75.1508)"
171758,Trash,06/16/2014 12:28:00 PM,YELLOW,"(39.9520373, -75.159109)"
173132,Trash,06/16/2014 12:27:00 PM,GREEN,"(39.9672, -75.209)"
173102,Trash,06/16/2014 12:26:00 PM,GREEN,"(39.9677, -75.2098)"
171891,Trash,06/16/2014 12:26:00 PM,GREEN,"(39.9421, -75.154)"
171913,Trash,06/16/2014 12:26:00 PM,RED,"(39.9421, -75.1537)"
171911,Trash,06/16/2014 12:25:00 PM,GREEN,"(39.94233032, -75.15400688)"
171912,Trash,06/16/2014 12:23:00 PM,GREEN,"(39.9424, -75.1554)"
1401913,Trash,06/16/2014 12:19:00 PM,GREEN,"(39.97640092, -75.26421779)"
1401885,Trash,06/16/2014 12:18:00 PM,GREEN,"(39.97811099, -75.26701802)"
171975,Trash,06/16/2014 12:15:00 PM,RED,"(39.94311105, -75.16029464)"
173059,Trash,06/16/2014 12:13:00 PM,YELLOW,"(40.00589833, -75.18659056)"
1401906,Trash,06/16/2014 12:12:00 PM,GREEN,"(39.97805731, -75.2669428)"
1402167,Trash,06/16/2014 12:11:00 PM,YELLOW,"(39.92398845, -75.17803207)"
171979,Trash,06/16/2014 12:10:00 PM,GREEN,"(39.9444332, -75.14502402)"
1400013,Trash,06/16/2014 12:09:00 PM,GREEN,"(40.07439759, -75.20384945)"
171667,Trash,06/16/2014 12:08:00 PM,GREEN,"(39.95312, -75.16853)"
1401918,Trash,06/16/2014 12:08:00 PM,GREEN,"(39.97889589, -75.26827854)"
174241,Trash,06/16/2014 12:08:00 PM,GREEN,"(40.07386568, -75.20309464)"
174224,Trash,06/16/2014 12:04:00 PM,RED,"(40.07195977, -75.20154292)"
171668,Trash,06/16/2014 12:02:00 PM,YELLOW,"(39.95348, -75.17143)"
174430,Trash,06/16/2014 11:59:00 AM,GREEN,"(40.0706, -75.2006)"
172231,Trash,06/16/2014 11:58:00 AM,GREEN,"(39.95348224, -75.17329656)"
174448,Trash,06/16/2014 11:58:00 AM,GREEN,"(40.06961642, -75.19970344)"
171867,Trash,06/16/2014 11:56:00 AM,YELLOW,"(39.95351776, -75.17308816)"
174217,Trash,06/16/2014 11:55:00 AM,GREEN,"(40.0681, -75.1979)"
174543,Trash,06/16/2014 11:53:00 AM,YELLOW,"(39.9695, -75.1598)"
171779,Trash,06/16/2014 11:53:00 AM,YELLOW,"(39.95373, -75.17523)"
172073,Trash,06/16/2014 11:52:00 AM,GREEN,"(39.955, -75.168)"
173173,Trash,06/16/2014 11:51:00 AM,GREEN,"(40.0652, -75.1957)"
172243,Trash,06/16/2014 11:49:00 AM,GREEN,"(40.0629, -75.193)"
171784,Trash,06/16/2014 11:49:00 AM,GREEN,"(39.95088917, -75.17584484)"
171883,Trash,06/16/2014 11:48:00 AM,GREEN,"(39.94290952, -75.16012682)"
173035,Trash,06/16/2014 11:45:00 AM,YELLOW,"(40.0602, -75.1911)"
171814,Trash,06/16/2014 11:45:00 AM,GREEN,"(39.9574344, -75.162347)"
171675,Trash,06/16/2014 11:44:00 AM,GREEN,"(39.9504, -75.1738)"
172242,Trash,06/16/2014 11:44:00 AM,GREEN,"(40.0612, -75.1919)"
1401888,Trash,06/16/2014 11:43:00 AM,GREEN,"(39.97970412, -75.27018995)"
171758,Trash,06/16/2014 11:42:00 AM,YELLOW,"(39.9520373, -75.159109)"
